x,y,z
6.007730484008789062e+00,-5.523461914062500000e+01,9.567844390869140625e+01
6.079887390136718750e+00,-5.535041809082031250e+01,9.608187103271484375e+01
6.150047779083251953e+00,-5.546653747558593750e+01,9.648612976074218750e+01
6.218140602111816406e+00,-5.558302688598632812e+01,9.689125823974609375e+01
6.284110546112060547e+00,-5.569985961914062500e+01,9.729723358154296875e+01
6.347941875457763672e+00,-5.581682968139648438e+01,9.770393371582031250e+01
6.409623146057128906e+00,-5.593371582031250000e+01,9.811125183105468750e+01
6.469144344329833984e+00,-5.605028915405273438e+01,9.851905059814453125e+01
6.526493549346923828e+00,-5.616632843017578125e+01,9.892720031738281250e+01
6.581659793853759766e+00,-5.628160858154296875e+01,9.933558654785156250e+01
6.634632587432861328e+00,-5.639590072631835938e+01,9.974407958984375000e+01
6.685400485992431641e+00,-5.650898361206054688e+01,1.001525573730468750e+02
6.733952999114990234e+00,-5.662063217163085938e+01,1.005608825683593750e+02
6.780279159545898438e+00,-5.673061370849609375e+01,1.009689483642578125e+02
6.824367523193359375e+00,-5.683871459960937500e+01,1.013766098022460938e+02
6.866207122802734375e+00,-5.694470214843750000e+01,1.017837524414062500e+02
6.905787467956542969e+00,-5.704835128784179688e+01,1.021902542114257812e+02
6.943097114562988281e+00,-5.714944076538085938e+01,1.025959777832031250e+02
6.978125095367431641e+00,-5.724774169921875000e+01,1.030008087158203125e+02
7.010860443115234375e+00,-5.734302902221679688e+01,1.034046096801757812e+02
7.041292667388916016e+00,-5.743508148193359375e+01,1.038072738647460938e+02
7.069410324096679688e+00,-5.752367019653320312e+01,1.042086563110351562e+02
7.095224380493164062e+00,-5.760866546630859375e+01,1.046087722778320312e+02
7.118817806243896484e+00,-5.769023132324218750e+01,1.050080261230468750e+02
7.140289306640625000e+00,-5.776860809326171875e+01,1.054069213867187500e+02
7.159737110137939453e+00,-5.784402847290039062e+01,1.058059692382812500e+02
7.177259445190429688e+00,-5.791672897338867188e+01,1.062056655883789062e+02
7.192955017089843750e+00,-5.798694229125976562e+01,1.066065216064453125e+02
7.206922531127929688e+00,-5.805490112304687500e+01,1.070090255737304688e+02
7.219259262084960938e+00,-5.812084579467773438e+01,1.074136886596679688e+02
7.230064868927001953e+00,-5.818500900268554688e+01,1.078210144042968750e+02
7.239437103271484375e+00,-5.824761962890625000e+01,1.082315063476562500e+02
7.247474670410156250e+00,-5.830892181396484375e+01,1.086456680297851562e+02
7.254275798797607422e+00,-5.836914062500000000e+01,1.090639953613281250e+02
7.259938716888427734e+00,-5.842852020263671875e+01,1.094869995117187500e+02
7.264562129974365234e+00,-5.848728942871093750e+01,1.099151763916015625e+02
7.268244743347167969e+00,-5.854568099975585938e+01,1.103490371704101562e+02
7.271083831787109375e+00,-5.860393524169921875e+01,1.107890777587890625e+02
7.273179054260253906e+00,-5.866228485107421875e+01,1.112358016967773438e+02
7.274628162384033203e+00,-5.872096252441406250e+01,1.116897125244140625e+02
7.275529861450195312e+00,-5.878020477294921875e+01,1.121513137817382812e+02
7.275974273681640625e+00,-5.883988952636718750e+01,1.126206817626953125e+02
7.276022434234619141e+00,-5.889849853515625000e+01,1.130962677001953125e+02
7.275726318359375000e+00,-5.895418167114257812e+01,1.135761184692382812e+02
7.275139808654785156e+00,-5.900508117675781250e+01,1.140582656860351562e+02
7.274315357208251953e+00,-5.904934692382812500e+01,1.145407638549804688e+02
7.273305416107177734e+00,-5.908512496948242188e+01,1.150216445922851562e+02
7.272163867950439453e+00,-5.911055755615234375e+01,1.154989700317382812e+02
7.270943164825439453e+00,-5.912379455566406250e+01,1.159707717895507812e+02
7.269695758819580078e+00,-5.912298202514648438e+01,1.164350967407226562e+02
7.268475532531738281e+00,-5.910626602172851562e+01,1.168899841308593750e+02
7.267334461212158203e+00,-5.907179260253906250e+01,1.173334884643554688e+02
7.266325950622558594e+00,-5.901770401000976562e+01,1.177636489868164062e+02
7.265502929687500000e+00,-5.894215393066406250e+01,1.181785125732421875e+02
7.264918327331542969e+00,-5.884328460693359375e+01,1.185761108398437500e+02
7.264624595642089844e+00,-5.871924209594726562e+01,1.189545059204101562e+02
7.264675617218017578e+00,-5.856817245483398438e+01,1.193117294311523438e+02
7.265122890472412109e+00,-5.838822174072265625e+01,1.196458282470703125e+02
7.266020774841308594e+00,-5.817753982543945312e+01,1.199548492431640625e+02
7.267421245574951172e+00,-5.793426895141601562e+01,1.202368316650390625e+02
7.269379615783691406e+00,-5.765659713745117188e+01,1.204898452758789062e+02
7.272046566009521484e+00,-5.734476089477539062e+01,1.207129745483398438e+02
7.275711536407470703e+00,-5.700196838378906250e+01,1.209067611694335938e+02
7.280676364898681641e+00,-5.663165664672851562e+01,1.210718917846679688e+02
7.287240982055664062e+00,-5.623726654052734375e+01,1.212090301513671875e+02
7.295707225799560547e+00,-5.582223892211914062e+01,1.213188552856445312e+02
7.306375026702880859e+00,-5.539000701904296875e+01,1.214020233154296875e+02
7.319545745849609375e+00,-5.494401550292968750e+01,1.214592208862304688e+02
7.335519790649414062e+00,-5.448770141601562500e+01,1.214911117553710938e+02
7.354598522186279297e+00,-5.402450561523437500e+01,1.214983749389648438e+02
7.377082824707031250e+00,-5.355786514282226562e+01,1.214816741943359375e+02
7.403273105621337891e+00,-5.309122085571289062e+01,1.214416809082031250e+02
7.433470249176025391e+00,-5.262800979614257812e+01,1.213790664672851562e+02
7.467975616455078125e+00,-5.217167282104492188e+01,1.212945098876953125e+02
7.507089614868164062e+00,-5.172564697265625000e+01,1.211886749267578125e+02
7.551113128662109375e+00,-5.129337310791015625e+01,1.210622406005859375e+02
7.600298404693603516e+00,-5.087803649902343750e+01,1.209159088134765625e+02
7.654350757598876953e+00,-5.047992324829101562e+01,1.207508544921875000e+02
7.712630748748779297e+00,-5.009751129150390625e+01,1.205685272216796875e+02
7.774493694305419922e+00,-4.972923660278320312e+01,1.203703994750976562e+02
7.839294433593750000e+00,-4.937355041503906250e+01,1.201579132080078125e+02
7.906389236450195312e+00,-4.902889633178710938e+01,1.199325485229492188e+02
7.975132465362548828e+00,-4.869371032714843750e+01,1.196957550048828125e+02
8.044879913330078125e+00,-4.836644363403320312e+01,1.194489898681640625e+02
8.114987373352050781e+00,-4.804553604125976562e+01,1.191937179565429688e+02
8.184809684753417969e+00,-4.772943496704101562e+01,1.189313964843750000e+02
8.253701210021972656e+00,-4.741658020019531250e+01,1.186634902954101562e+02
8.321019172668457031e+00,-4.710541915893554688e+01,1.183914566040039062e+02
8.386117935180664062e+00,-4.679439163208007812e+01,1.181167526245117188e+02
8.448351860046386719e+00,-4.648194503784179688e+01,1.178408508300781250e+02
8.507078170776367188e+00,-4.616652297973632812e+01,1.175651931762695312e+02
8.561650276184082031e+00,-4.584656524658203125e+01,1.172912521362304688e+02
8.611424446105957031e+00,-4.552051925659179688e+01,1.170204772949218750e+02
8.655756950378417969e+00,-4.518682861328125000e+01,1.167543411254882812e+02
8.694001197814941406e+00,-4.484393310546875000e+01,1.164943008422851562e+02
8.725513458251953125e+00,-4.449028015136718750e+01,1.162418136596679688e+02
8.749649047851562500e+00,-4.412431716918945312e+01,1.159983367919921875e+02
8.765763282775878906e+00,-4.374448013305664062e+01,1.157653350830078125e+02
8.773220062255859375e+00,-4.334928512573242188e+01,1.155442657470703125e+02
8.771625518798828125e+00,-4.293929290771484375e+01,1.153365783691406250e+02
8.760857582092285156e+00,-4.251733398437500000e+01,1.151436843872070312e+02
8.740808486938476562e+00,-4.208636856079101562e+01,1.149670104980468750e+02
8.711371421813964844e+00,-4.164935684204101562e+01,1.148079757690429688e+02
8.672437667846679688e+00,-4.120925903320312500e+01,1.146680068969726562e+02
8.623901367187500000e+00,-4.076903533935546875e+01,1.145485229492187500e+02
8.565653800964355469e+00,-4.033164215087890625e+01,1.144509506225585938e+02
8.497587203979492188e+00,-3.990003967285156250e+01,1.143767013549804688e+02
8.419594764709472656e+00,-3.947718811035156250e+01,1.143272018432617188e+02
8.331569671630859375e+00,-3.906604766845703125e+01,1.143038787841796875e+02
8.233402252197265625e+00,-3.866957473754882812e+01,1.143081512451171875e+02
8.124986648559570312e+00,-3.829073333740234375e+01,1.143414382934570312e+02
8.006215095520019531e+00,-3.793247604370117188e+01,1.144051589965820312e+02
7.876979827880859375e+00,-3.759776687622070312e+01,1.145007400512695312e+02
7.737344264984130859e+00,-3.728837966918945312e+01,1.146288146972656250e+02
7.587883472442626953e+00,-3.700254440307617188e+01,1.147876281738281250e+02
7.429266929626464844e+00,-3.673783874511718750e+01,1.149750137329101562e+02
7.262163639068603516e+00,-3.649183654785156250e+01,1.151887741088867188e+02
7.087243556976318359e+00,-3.626211166381835938e+01,1.154267425537109375e+02
6.905176162719726562e+00,-3.604624176025390625e+01,1.156867294311523438e+02
6.716631412506103516e+00,-3.584179687500000000e+01,1.159665603637695312e+02
6.522278785705566406e+00,-3.564635848999023438e+01,1.162640457153320312e+02
6.322787284851074219e+00,-3.545749664306640625e+01,1.165770034790039062e+02
6.118827342987060547e+00,-3.527278518676757812e+01,1.169032592773437500e+02
5.911067485809326172e+00,-3.508980560302734375e+01,1.172406234741210938e+02
5.700178623199462891e+00,-3.490612411499023438e+01,1.175869140625000000e+02
5.486829280853271484e+00,-3.471932220458984375e+01,1.179399642944335938e+02
5.271689414978027344e+00,-3.452696990966796875e+01,1.182975769042968750e+02
5.055428504943847656e+00,-3.432664489746093750e+01,1.186575775146484375e+02
4.838716506958007812e+00,-3.411592483520507812e+01,1.190177764892578125e+02
4.622222423553466797e+00,-3.389237594604492188e+01,1.193760070800781250e+02
4.406616687774658203e+00,-3.365358352661132812e+01,1.197300720214843750e+02
4.192567825317382812e+00,-3.339711380004882812e+01,1.200777969360351562e+02
3.980746030807495117e+00,-3.312054443359375000e+01,1.204169998168945312e+02
3.771820783615112305e+00,-3.282144927978515625e+01,1.207454986572265625e+02
3.566532135009765625e+00,-3.249763107299804688e+01,1.210610427856445312e+02
3.366944074630737305e+00,-3.215112686157226562e+01,1.213600616455078125e+02
3.176299810409545898e+00,-3.178775215148925781e+01,1.216378021240234375e+02
2.997883319854736328e+00,-3.141344642639160156e+01,1.218894653320312500e+02
2.834978818893432617e+00,-3.103415489196777344e+01,1.221102828979492188e+02
2.690870761871337891e+00,-3.065582084655761719e+01,1.222954406738281250e+02
2.568842887878417969e+00,-3.028439140319824219e+01,1.224401626586914062e+02
2.472179412841796875e+00,-2.992580795288085938e+01,1.225396575927734375e+02
2.404164791107177734e+00,-2.958601570129394531e+01,1.225891265869140625e+02
2.368082284927368164e+00,-2.927095603942871094e+01,1.225837860107421875e+02
2.365995168685913086e+00,-2.898484992980957031e+01,1.225207443237304688e+02
2.396347522735595703e+00,-2.872680091857910156e+01,1.224027175903320312e+02
2.456915140151977539e+00,-2.849496841430664062e+01,1.222334671020507812e+02
2.545473814010620117e+00,-2.828751373291015625e+01,1.220167465209960938e+02
2.659798860549926758e+00,-2.810259819030761719e+01,1.217563247680664062e+02
2.797666311264038086e+00,-2.793837928771972656e+01,1.214559478759765625e+02
2.956851482391357422e+00,-2.779302024841308594e+01,1.211193847656250000e+02
3.135130643844604492e+00,-2.766467857360839844e+01,1.207503890991210938e+02
3.330279111862182617e+00,-2.755151557922363281e+01,1.203527221679687500e+02
3.540072441101074219e+00,-2.745169258117675781e+01,1.199301376342773438e+02
3.762286663055419922e+00,-2.736336708068847656e+01,1.194863967895507812e+02
3.994697093963623047e+00,-2.728470230102539062e+01,1.190252609252929688e+02
4.235079765319824219e+00,-2.721385574340820312e+01,1.185504913330078125e+02
4.481210231781005859e+00,-2.714899063110351562e+01,1.180658416748046875e+02
4.730864524841308594e+00,-2.708826446533203125e+01,1.175750656127929688e+02
4.981817722320556641e+00,-2.702984046936035156e+01,1.170819320678710938e+02
5.231845855712890625e+00,-2.697187423706054688e+01,1.165901947021484375e+02
5.478724479675292969e+00,-2.691253089904785156e+01,1.161036071777343750e+02
5.720232009887695312e+00,-2.684996986389160156e+01,1.156259384155273438e+02
5.954799652099609375e+00,-2.678277587890625000e+01,1.151597976684570312e+02
6.182347297668457031e+00,-2.671050453186035156e+01,1.147052536010742188e+02
6.403000831604003906e+00,-2.663284301757812500e+01,1.142620010375976562e+02
6.616887092590332031e+00,-2.654947662353515625e+01,1.138297348022460938e+02
6.824132442474365234e+00,-2.646009445190429688e+01,1.134081573486328125e+02
7.024863719940185547e+00,-2.636438179016113281e+01,1.129969558715820312e+02
7.219206809997558594e+00,-2.626202964782714844e+01,1.125958404541015625e+02
7.407288551330566406e+00,-2.615272140502929688e+01,1.122045135498046875e+02
7.589235305786132812e+00,-2.603614807128906250e+01,1.118226547241210938e+02
7.765172958374023438e+00,-2.591199302673339844e+01,1.114499816894531250e+02
7.935229301452636719e+00,-2.577994728088378906e+01,1.110861816406250000e+02
8.099529266357421875e+00,-2.563969421386718750e+01,1.107309570312500000e+02
8.258200645446777344e+00,-2.549092483520507812e+01,1.103840026855468750e+02
8.411369323730468750e+00,-2.533332633972167969e+01,1.100450134277343750e+02
8.559162139892578125e+00,-2.516658210754394531e+01,1.097136993408203125e+02
8.701704978942871094e+00,-2.499038505554199219e+01,1.093897552490234375e+02
8.839123725891113281e+00,-2.480441665649414062e+01,1.090728683471679688e+02
8.971546173095703125e+00,-2.460836982727050781e+01,1.087627487182617188e+02
9.099098205566406250e+00,-2.440192794799804688e+01,1.084590911865234375e+02
9.221906661987304688e+00,-2.418478012084960938e+01,1.081615905761718750e+02
9.340097427368164062e+00,-2.395661163330078125e+01,1.078699493408203125e+02
9.453797340393066406e+00,-2.371711349487304688e+01,1.075838623046875000e+02
9.563133239746093750e+00,-2.346597099304199219e+01,1.073030242919921875e+02
9.668230056762695312e+00,-2.320286941528320312e+01,1.070271453857421875e+02
9.769182205200195312e+00,-2.292767524719238281e+01,1.067559432983398438e+02
9.865949630737304688e+00,-2.264091682434082031e+01,1.064892272949218750e+02
9.958464622497558594e+00,-2.234328269958496094e+01,1.062268295288085938e+02
1.004665851593017578e+01,-2.203546142578125000e+01,1.059685897827148438e+02
1.013046073913574219e+01,-2.171814346313476562e+01,1.057143402099609375e+02
1.020980453491210938e+01,-2.139201545715332031e+01,1.054639205932617188e+02
1.028461933135986328e+01,-2.105776596069335938e+01,1.052171554565429688e+02
1.035483646392822266e+01,-2.071608543395996094e+01,1.049738845825195312e+02
1.042038822174072266e+01,-2.036766242980957031e+01,1.047339477539062500e+02
1.048120403289794922e+01,-2.001318359375000000e+01,1.044971694946289062e+02
1.053721523284912109e+01,-1.965334129333496094e+01,1.042633895874023438e+02
1.058835411071777344e+01,-1.928882026672363281e+01,1.040324401855468750e+02
1.063455104827880859e+01,-1.892031097412109375e+01,1.038041534423828125e+02
1.067573642730712891e+01,-1.854850006103515625e+01,1.035783767700195312e+02
1.071184253692626953e+01,-1.817407989501953125e+01,1.033549270629882812e+02
1.074279975891113281e+01,-1.779773902893066406e+01,1.031336517333984375e+02
1.076853942871093750e+01,-1.742016220092773438e+01,1.029143753051757812e+02
1.078899288177490234e+01,-1.704203987121582031e+01,1.026969451904296875e+02
1.080409049987792969e+01,-1.666406250000000000e+01,1.024811859130859375e+02
1.081387329101562500e+01,-1.628682136535644531e+01,1.022668457031250000e+02
1.081868457794189453e+01,-1.591064739227294922e+01,1.020534515380859375e+02
1.081891441345214844e+01,-1.553582668304443359e+01,1.018404846191406250e+02
1.081495571136474609e+01,-1.516264820098876953e+01,1.016274337768554688e+02
1.080719852447509766e+01,-1.479139804840087891e+01,1.014137725830078125e+02
1.079603481292724609e+01,-1.442236423492431641e+01,1.011989822387695312e+02
1.078185653686523438e+01,-1.405583381652832031e+01,1.009825592041015625e+02
1.076505661010742188e+01,-1.369209384918212891e+01,1.007639770507812500e+02
1.074602413177490234e+01,-1.333143138885498047e+01,1.005427169799804688e+02
1.072515201568603516e+01,-1.297413349151611328e+01,1.003182601928710938e+02
1.070283222198486328e+01,-1.262048816680908203e+01,1.000901031494140625e+02
1.067945575714111328e+01,-1.227078247070312500e+01,9.985771942138671875e+01
1.065541458129882812e+01,-1.192530250549316406e+01,9.962059020996093750e+01
1.063109970092773438e+01,-1.158433628082275391e+01,9.937820434570312500e+01
1.060690307617187500e+01,-1.124817180633544922e+01,9.913003540039062500e+01
1.058321762084960938e+01,-1.091709423065185547e+01,9.887557983398437500e+01
1.056043243408203125e+01,-1.059139347076416016e+01,9.861430358886718750e+01
1.053894138336181641e+01,-1.027135467529296875e+01,9.834571075439453125e+01
1.051902675628662109e+01,-9.957117080688476562e+00,9.806947326660156250e+01
1.050052928924560547e+01,-9.648204803466796875e+00,9.778617858886718750e+01
1.048317050933837891e+01,-9.343981742858886719e+00,9.749662017822265625e+01
1.046667480468750000e+01,-9.043810844421386719e+00,9.720158386230468750e+01
1.045076465606689453e+01,-8.747057914733886719e+00,9.690188598632812500e+01
1.043516349792480469e+01,-8.453084945678710938e+00,9.659831237792968750e+01
1.041959381103515625e+01,-8.161257743835449219e+00,9.629165649414062500e+01
1.040377998352050781e+01,-7.870938777923583984e+00,9.598272705078125000e+01
1.038744544982910156e+01,-7.581492900848388672e+00,9.567230987548828125e+01
1.037031173706054688e+01,-7.292284011840820312e+00,9.536121368408203125e+01
1.035210323333740234e+01,-7.002675533294677734e+00,9.505023193359375000e+01
1.033254241943359375e+01,-6.712032318115234375e+00,9.474015808105468750e+01
1.031135368347167969e+01,-6.419717788696289062e+00,9.443180084228515625e+01
1.028825950622558594e+01,-6.125095844268798828e+00,9.412593841552734375e+01
1.026298332214355469e+01,-5.827530384063720703e+00,9.382338714599609375e+01
1.023524761199951172e+01,-5.526386260986328125e+00,9.352493286132812500e+01
1.020477581024169922e+01,-5.221026420593261719e+00,9.323137664794921875e+01
1.017129230499267578e+01,-4.910815238952636719e+00,9.294351959228515625e+01
1.013451957702636719e+01,-4.595118999481201172e+00,9.266214752197265625e+01
1.009428977966308594e+01,-4.273572444915771484e+00,9.238782501220703125e+01
1.005064487457275391e+01,-3.946341276168823242e+00,9.212059783935546875e+01
1.000365447998046875e+01,-3.613653898239135742e+00,9.186048126220703125e+01
9.953385353088378906e+00,-3.275738477706909180e+00,9.160747528076171875e+01
9.899904251098632812e+00,-2.932822465896606445e+00,9.136158752441406250e+01
9.843279838562011719e+00,-2.585134029388427734e+00,9.112281799316406250e+01
9.783579826354980469e+00,-2.232901334762573242e+00,9.089118194580078125e+01
9.720872879028320312e+00,-1.876352310180664062e+00,9.066667175292968750e+01
9.655224800109863281e+00,-1.515715003013610840e+00,9.044931030273437500e+01
9.586704254150390625e+00,-1.151217341423034668e+00,9.023908233642578125e+01
9.515378952026367188e+00,-7.830872535705566406e-01,9.003600311279296875e+01
9.441316604614257812e+00,-4.115529060363769531e-01,8.984008026123046875e+01
9.364585876464843750e+00,-3.684218227863311768e-02,8.965131378173828125e+01
9.285252571105957031e+00,3.408168554306030273e-01,8.946971130371093750e+01
9.203386306762695312e+00,7.211962342262268066e-01,8.929528045654296875e+01
9.119052886962890625e+00,1.104067921638488770e+00,8.912802124023437500e+01
9.032321929931640625e+00,1.489204049110412598e+00,8.896793365478515625e+01
8.943260192871093750e+00,1.876376390457153320e+00,8.881503295898437500e+01
8.851922035217285156e+00,2.265361547470092773e+00,8.866931152343750000e+01
8.758248329162597656e+00,2.655974149703979492e+00,8.853059387207031250e+01
8.662118911743164062e+00,3.048048019409179688e+00,8.839865112304687500e+01
8.563416481018066406e+00,3.441417217254638672e+00,8.827324676513671875e+01
8.462021827697753906e+00,3.835916042327880859e+00,8.815414428710937500e+01
8.357815742492675781e+00,4.231378555297851562e+00,8.804111480712890625e+01
8.250680923461914062e+00,4.627638816833496094e+00,8.793390655517578125e+01
8.140497207641601562e+00,5.024531364440917969e+00,8.783229827880859375e+01
8.027145385742187500e+00,5.421889305114746094e+00,8.773604583740234375e+01
7.910508632659912109e+00,5.819547653198242188e+00,8.764492034912109375e+01
7.790466785430908203e+00,6.217340469360351562e+00,8.755867004394531250e+01
7.666901111602783203e+00,6.615101337432861328e+00,8.747707366943359375e+01
7.539693832397460938e+00,7.012664794921875000e+00,8.739989471435546875e+01
7.408724784851074219e+00,7.409864425659179688e+00,8.732688903808593750e+01
7.273876190185546875e+00,7.806535243988037109e+00,8.725782012939453125e+01
7.135029315948486328e+00,8.202510833740234375e+00,8.719245910644531250e+01
6.992064952850341797e+00,8.597624778747558594e+00,8.713056182861328125e+01
6.844864368438720703e+00,8.991712570190429688e+00,8.707189941406250000e+01
6.693309783935546875e+00,9.384607315063476562e+00,8.701623535156250000e+01
6.537326812744140625e+00,9.776172637939453125e+00,8.696341705322265625e+01
6.376932144165039062e+00,1.016632938385009766e+01,8.691349029541015625e+01
6.212152957916259766e+00,1.055500698089599609e+01,8.686650085449218750e+01
6.043015956878662109e+00,1.094213199615478516e+01,8.682252502441406250e+01
5.869548797607421875e+00,1.132763385772705078e+01,8.678160095214843750e+01
5.691777706146240234e+00,1.171144008636474609e+01,8.674379730224609375e+01
5.509730339050292969e+00,1.209347820281982422e+01,8.670916748046875000e+01
5.323433399200439453e+00,1.247367763519287109e+01,8.667777252197265625e+01
5.132914066314697266e+00,1.285196590423583984e+01,8.664967346191406250e+01
4.938199520111083984e+00,1.322827053070068359e+01,8.662491607666015625e+01
4.739315986633300781e+00,1.360251998901367188e+01,8.660356140136718750e+01
4.536291599273681641e+00,1.397464275360107422e+01,8.658567810058593750e+01
4.329152107238769531e+00,1.434456729888916016e+01,8.657131195068359375e+01
4.117926120758056641e+00,1.471222019195556641e+01,8.656053161621093750e+01
3.902639150619506836e+00,1.507753086090087891e+01,8.655338287353515625e+01
3.683319091796875000e+00,1.544042682647705078e+01,8.654992675781250000e+01
3.459992647171020508e+00,1.580083751678466797e+01,8.655022430419921875e+01
3.232687234878540039e+00,1.615868949890136719e+01,8.655432891845703125e+01
3.001435041427612305e+00,1.651391601562500000e+01,8.656230163574218750e+01
2.766337394714355469e+00,1.686650466918945312e+01,8.657413482666015625e+01
2.527539491653442383e+00,1.721647834777832031e+01,8.658979034423828125e+01
2.285187005996704102e+00,1.756385993957519531e+01,8.660923004150390625e+01
2.039426326751708984e+00,1.790867614746093750e+01,8.663243103027343750e+01
1.790403008460998535e+00,1.825094604492187500e+01,8.665933990478515625e+01
1.538263201713562012e+00,1.859069824218750000e+01,8.668992614746093750e+01
1.283152937889099121e+00,1.892795372009277344e+01,8.672415161132812500e+01
1.025218009948730469e+00,1.926273727416992188e+01,8.676197814941406250e+01
7.646044492721557617e-01,1.959507179260253906e+01,8.680336761474609375e+01
5.014582276344299316e-01,1.992498207092285156e+01,8.684828948974609375e+01
2.359253466129302979e-01,2.025248908996582031e+01,8.689670562744140625e+01
-3.184829279780387878e-02,2.057762145996093750e+01,8.694857025146484375e+01
-3.017167150974273682e-01,2.090039825439453125e+01,8.700386047363281250e+01
-5.735339522361755371e-01,2.122084426879882812e+01,8.706252288818359375e+01
-8.471540212631225586e-01,2.153898620605468750e+01,8.712452697753906250e+01
-1.122430920600891113e+00,2.185484313964843750e+01,8.718984222412109375e+01
-1.399218916893005371e+00,2.216844367980957031e+01,8.725842285156250000e+01
-1.677371740341186523e+00,2.247980690002441406e+01,8.733023834228515625e+01
-1.956748604774475098e+00,2.278901481628417969e+01,8.740518951416015625e+01
-2.237218379974365234e+00,2.309625625610351562e+01,8.748309326171875000e+01
-2.518651247024536133e+00,2.340173339843750000e+01,8.756372833251953125e+01
-2.800917148590087891e+00,2.370564842224121094e+01,8.764688873291015625e+01
-3.083886861801147461e+00,2.400820732116699219e+01,8.773236083984375000e+01
-3.367430210113525391e+00,2.430961227416992188e+01,8.781994628906250000e+01
-3.651417493820190430e+00,2.461006736755371094e+01,8.790942382812500000e+01
-3.935718774795532227e+00,2.490977287292480469e+01,8.800059509277343750e+01
-4.220204353332519531e+00,2.520893669128417969e+01,8.809323120117187500e+01
-4.504744529724121094e+00,2.550775718688964844e+01,8.818714141845703125e+01
-4.789209842681884766e+00,2.580644226074218750e+01,8.828211212158203125e+01
-5.073469638824462891e+00,2.610519218444824219e+01,8.837792205810546875e+01
-5.357394695281982422e+00,2.640421104431152344e+01,8.847437286376953125e+01
-5.640854835510253906e+00,2.670370101928710938e+01,8.857125091552734375e+01
-5.923720836639404297e+00,2.700386810302734375e+01,8.866835021972656250e+01
-6.205862522125244141e+00,2.730491447448730469e+01,8.876544952392578125e+01
-6.487149715423583984e+00,2.760704231262207031e+01,8.886235046386718750e+01
-6.767453670501708984e+00,2.791045570373535156e+01,8.895883941650390625e+01
-7.046640396118164062e+00,2.821535682678222656e+01,8.905471038818359375e+01
-7.324538230895996094e+00,2.852190780639648438e+01,8.914973449707031250e+01
-7.600948333740234375e+00,2.883025360107421875e+01,8.924370574951171875e+01
-7.875672817230224609e+00,2.914053535461425781e+01,8.933638763427734375e+01
-8.148512840270996094e+00,2.945289611816406250e+01,8.942756652832031250e+01
-8.419269561767578125e+00,2.976747894287109375e+01,8.951702117919921875e+01
-8.687744140625000000e+00,3.008442687988281250e+01,8.960452270507812500e+01
-8.953738212585449219e+00,3.040387916564941406e+01,8.968985748291015625e+01
-9.217053413391113281e+00,3.072598075866699219e+01,8.977280426025390625e+01
-9.477491378784179688e+00,3.105087471008300781e+01,8.985313415527343750e+01
-9.734851837158203125e+00,3.137870025634765625e+01,8.993063354492187500e+01
-9.988937377929687500e+00,3.170960235595703125e+01,9.000507354736328125e+01
-1.023954963684082031e+01,3.204372024536132812e+01,9.007623291015625000e+01
-1.048649024963378906e+01,3.238120269775390625e+01,9.014389038085937500e+01
-1.072955894470214844e+01,3.272218322753906250e+01,9.020783233642578125e+01
-1.096855831146240234e+01,3.306681060791015625e+01,9.026782989501953125e+01
-1.120328903198242188e+01,3.341522598266601562e+01,9.032365417480468750e+01
-1.143355274200439453e+01,3.376757431030273438e+01,9.037509918212890625e+01
-1.165915203094482422e+01,3.412398910522460938e+01,9.042193603515625000e+01
-1.187989044189453125e+01,3.448454284667968750e+01,9.046396636962890625e+01
-1.209558200836181641e+01,3.484911727905273438e+01,9.050107574462890625e+01
-1.230604457855224609e+01,3.521755981445312500e+01,9.053315734863281250e+01
-1.251109313964843750e+01,3.558972549438476562e+01,9.056010437011718750e+01
-1.271054267883300781e+01,3.596546936035156250e+01,9.058179473876953125e+01
-1.290421009063720703e+01,3.634464263916015625e+01,9.059812164306640625e+01
-1.309191036224365234e+01,3.672710037231445312e+01,9.060898590087890625e+01
-1.327346038818359375e+01,3.711269760131835938e+01,9.061426544189453125e+01
-1.344867420196533203e+01,3.750128173828125000e+01,9.061386108398437500e+01
-1.361736869812011719e+01,3.789271163940429688e+01,9.060765075683593750e+01
-1.377936077117919922e+01,3.828683853149414062e+01,9.059553527832031250e+01
-1.393446445465087891e+01,3.868351745605468750e+01,9.057740020751953125e+01
-1.408249568939208984e+01,3.908259582519531250e+01,9.055313873291015625e+01
-1.422327136993408203e+01,3.948393630981445312e+01,9.052263641357421875e+01
-1.435660648345947266e+01,3.988738250732421875e+01,9.048578643798828125e+01
-1.448231697082519531e+01,4.029279327392578125e+01,9.044248199462890625e+01
-1.460021972656250000e+01,4.070002365112304688e+01,9.039260101318359375e+01
-1.471012878417968750e+01,4.110892105102539062e+01,9.033605194091796875e+01
-1.481186389923095703e+01,4.151933670043945312e+01,9.027271270751953125e+01
-1.490529537200927734e+01,4.193101501464843750e+01,9.020259094238281250e+01
-1.499032878875732422e+01,4.234362411499023438e+01,9.012573242187500000e+01
-1.506687450408935547e+01,4.275683212280273438e+01,9.004221343994140625e+01
-1.513484096527099609e+01,4.317030715942382812e+01,8.995209503173828125e+01
-1.519413566589355469e+01,4.358371353149414062e+01,8.985544586181640625e+01
-1.524466896057128906e+01,4.399672317504882812e+01,8.975231933593750000e+01
